txn_id,timestamp,src,dst,amount,channel,src_country,dst_country
T0001541,2025-01-22 19:32:00.000000000,ACC00113,ACC00032,497.48,WIRE,GB,US
T0001741,2025-01-22 19:52:00.000000000,ACC00126,ACC00134,1063.42,ACH,GB,IN
T0002235,2025-01-22 19:57:00.000000000,ACC00230,ACC00160,276.7,CARD,US,DE
T0003321,2025-01-22 19:58:00.000000000,ACC00155,ACC00241,713.89,WIRE,AU,IN
T0002560,2025-01-22 20:08:00.000000000,ACC00082,ACC00186,179.96,CRYPTO,US,GB
T0003261,2025-01-22 20:33:00.000000000,ACC00235,ACC00261,649.9,WIRE,IN,CA
T0002244,2025-01-22 20:37:00.000000000,ACC00026,ACC00161,77.07,WIRE,CA,US
T0000676,2025-01-22 20:51:00.000000000,ACC00048,ACC00210,869.68,ACH,CA,DE
T0001233,2025-01-22 21:35:00.000000000,ACC00224,ACC00090,544.12,CARD,AU,SG
T0000367,2025-01-22 22:04:00.000000000,ACC00149,ACC00028,459.36,ACH,GB,AU
T0003141,2025-01-23 00:25:00.000000000,ACC00228,ACC00178,284.57,CARD,GB,DE
T0004051,2025-01-23 02:00:00.000000000,ACC00075,ACC00038,1055.63,ACH,US,AU
T0004065,2025-01-23 04:00:00.000000000,ACC00233,ACC00038,1909.08,WIRE,DE,AU
T0001837,2025-01-23 04:16:00.000000000,ACC00132,ACC00222,557.47,ACH,CA,CA
T0001373,2025-01-23 05:24:00.000000000,ACC00100,ACC00017,975.85,CARD,IN,CA
T0003815,2025-01-23 06:02:00.000000000,ACC00281,ACC00258,1128.33,WIRE,US,CA
T0000337,2025-01-23 06:14:00.000000000,ACC00025,ACC00131,1506.93,CARD,SG,US
T0002871,2025-01-23 06:25:00.000000000,ACC00206,ACC00138,303.12,CASH,SG,AU
T0000313,2025-01-23 06:28:00.000000000,ACC00033,ACC00023,9500.0,ACH,SG,DE
T0002764,2025-01-23 06:40:00.000000000,ACC00200,ACC00252,378.0,ACH,US,IN
T0003103,2025-01-23 06:42:00.000000000,ACC00282,ACC00224,341.15,WIRE,AU,AU
T0003412,2025-01-23 06:50:00.000000000,ACC00094,ACC00247,124.86,WIRE,CA,SG
T0001810,2025-01-23 06:52:00.000000000,ACC00131,ACC00074,168.31,CARD,US,IN
T0001775,2025-01-23 06:59:00.000000000,ACC00150,ACC00128,334.34,ACH,CA,SG
T0000687,2025-01-23 07:00:00.000000000,ACC00049,ACC00176,1905.08,WIRE,GB,IN
T0003666,2025-01-23 07:19:00.000000000,ACC00266,ACC00220,298.6,WIRE,CA,CA
T0002021,2025-01-23 07:46:00.000000000,ACC00144,ACC00100,189.07,CRYPTO,SG,IN
T0001503,2025-01-23 07:48:00.000000000,ACC00110,ACC00060,693.43,ACH,IN,AU
T0000342,2025-01-23 07:49:00.000000000,ACC00025,ACC00085,387.79,ACH,SG,GB
T0000338,2025-01-23 08:13:00.000000000,ACC00268,ACC00025,188.89,CARD,SG,SG
T0003287,2025-01-23 08:14:00.000000000,ACC00237,ACC00247,1596.9,ACH,SG,SG
T0001117,2025-01-23 08:24:00.000000000,ACC00081,ACC00044,1413.49,WIRE,IN,GB
T0003914,2025-01-23 08:38:00.000000000,ACC00291,ACC00228,2697.96,CASH,AU,GB
T0000129,2025-01-23 08:43:00.000000000,ACC00009,ACC00279,596.05,CARD,US,SG
T0000865,2025-01-23 08:50:00.000000000,ACC00216,ACC00060,400.43,WIRE,DE,AU
T0001104,2025-01-23 08:55:00.000000000,ACC00077,ACC00079,752.69,ACH,CA,US
T0000119,2025-01-23 09:11:00.000000000,ACC00007,ACC00295,1214.83,CARD,IN,US
T0002082,2025-01-23 09:12:00.000000000,ACC00031,ACC00149,384.09,ACH,AU,GB
T0001603,2025-01-23 09:18:00.000000000,ACC00115,ACC00068,187.12,ACH,GB,GB
T0000339,2025-01-23 09:23:00.000000000,ACC00025,ACC00158,399.43,ACH,SG,US
T0000981,2025-01-23 09:55:00.000000000,ACC00070,ACC00286,985.02,WIRE,US,GB
T0004058,2025-01-23 10:00:00.000000000,ACC00136,ACC00038,2076.84,WIRE,CA,AU
T0002448,2025-01-23 10:01:00.000000000,ACC00252,ACC00177,598.44,CARD,IN,IN
T0001176,2025-01-23 10:04:00.000000000,ACC00087,ACC00113,1019.82,ACH,DE,GB
T0000572,2025-01-23 10:06:00.000000000,ACC00032,ACC00039,396.61,ACH,US,DE
T0000097,2025-01-23 10:08:00.000000000,ACC00006,ACC00054,817.21,WIRE,SG,SG
T0001221,2025-01-23 10:08:00.000000000,ACC00041,ACC00089,213.07,WIRE,CA,CA
T0001451,2025-01-23 10:16:00.000000000,ACC00105,ACC00299,200.43,ACH,IN,US
T0001902,2025-01-23 10:17:00.000000000,ACC00030,ACC00136,990.89,CARD,GB,CA
T0003532,2025-01-23 10:18:00.000000000,ACC00255,ACC00039,203.01,CARD,IN,DE
T0003465,2025-01-23 10:26:00.000000000,ACC00251,ACC00011,1677.44,ACH,SG,CA
T0003836,2025-01-23 10:32:00.000000000,ACC00284,ACC00219,744.22,CRYPTO,AU,US
T0003237,2025-01-23 10:34:00.000000000,ACC00051,ACC00234,395.5,WIRE,SG,DE
T0001848,2025-01-23 10:38:00.000000000,ACC00133,ACC00299,183.41,WIRE,IN,US
T0002790,2025-01-23 10:45:00.000000000,ACC00201,ACC00185,2638.43,WIRE,US,AU
T0001768,2025-01-23 10:45:00.000000000,ACC00127,ACC00042,1982.87,CARD,IN,IN
T0001281,2025-01-23 10:46:00.000000000,ACC00045,ACC00094,889.52,CARD,DE,CA
T0002500,2025-01-23 10:46:00.000000000,ACC00180,ACC00044,656.01,ACH,CA,GB
T0003997,2025-01-23 10:48:00.000000000,ACC00297,ACC00258,2077.88,ACH,AU,CA
T0000174,2025-01-23 11:07:00.000000000,ACC00164,ACC00012,58.81,WIRE,GB,DE
T0002738,2025-01-23 11:14:00.000000000,ACC00003,ACC00198,54.66,CARD,DE,DE
T0002430,2025-01-23 11:18:00.000000000,ACC00176,ACC00231,462.01,CASH,IN,US
T0000195,2025-01-23 11:24:00.000000000,ACC00013,ACC00096,1221.5,CARD,IN,GB
T0000794,2025-01-23 11:24:00.000000000,ACC00056,ACC00158,233.0,WIRE,CA,US
T0001333,2025-01-23 11:27:00.000000000,ACC00251,ACC00098,791.11,WIRE,SG,IN
T0000411,2025-01-23 11:33:00.000000000,ACC00290,ACC00030,165.6,CASH,SG,GB
T0002757,2025-01-23 11:39:00.000000000,ACC00200,ACC00128,365.48,ACH,US,SG
T0001893,2025-01-23 11:40:00.000000000,ACC00050,ACC00136,1424.15,ACH,CA,CA
T0001413,2025-01-23 11:44:00.000000000,ACC00102,ACC00077,596.97,CARD,AU,CA
T0001637,2025-01-23 12:00:00.000000000,ACC00025,ACC00118,300.85,ACH,SG,AU
T0004064,2025-01-23 12:00:00.000000000,ACC00213,ACC00038,1265.06,ACH,GB,AU
T0003389,2025-01-23 12:02:00.000000000,ACC00017,ACC00246,491.38,CASH,CA,US
T0002512,2025-01-23 12:09:00.000000000,ACC00181,ACC00040,48.35,ACH,US,CA
T0003826,2025-01-23 12:16:00.000000000,ACC00283,ACC00274,733.0,WIRE,DE,AU
T0000708,2025-01-23 12:18:00.000000000,ACC00051,ACC00103,235.68,CRYPTO,SG,SG
T0003481,2025-01-23 12:22:00.000000000,ACC00077,ACC00252,1935.67,WIRE,CA,IN
T0001480,2025-01-23 12:24:00.000000000,ACC00247,ACC00107,239.51,WIRE,SG,IN
T0002912,2025-01-23 12:33:00.000000000,ACC00132,ACC00209,399.17,CASH,CA,AU
T0003552,2025-01-23 12:35:00.000000000,ACC00257,ACC00159,860.04,WIRE,GB,GB
T0000021,2025-01-23 12:46:00.000000000,ACC00001,ACC00018,581.47,WIRE,IN,CA
T0000126,2025-01-23 12:50:00.000000000,ACC00008,ACC00262,1941.84,CARD,DE,DE
T0003268,2025-01-23 12:58:00.000000000,ACC00236,ACC00175,30.14,ACH,US,IN
T0002144,2025-01-23 13:03:00.000000000,ACC00124,ACC00153,8088.62,WIRE,IN,DE
T0003690,2025-01-23 13:10:00.000000000,ACC00297,ACC00270,186.37,ACH,AU,GB
T0001295,2025-01-23 13:20:00.000000000,ACC00095,ACC00135,213.9,ACH,IN,SG
T0003647,2025-01-23 13:22:00.000000000,ACC00265,ACC00151,94.53,ACH,IN,AU
T0003398,2025-01-23 13:34:00.000000000,ACC00108,ACC00247,805.87,CARD,US,SG
T0004020,2025-01-23 13:34:00.000000000,ACC00041,ACC00299,691.17,ACH,CA,US
T0001268,2025-01-23 13:40:00.000000000,ACC00066,ACC00093,230.96,CARD,CA,GB
T0003311,2025-01-23 13:42:00.000000000,ACC00178,ACC00241,205.29,WIRE,DE,IN
T0002829,2025-01-23 13:42:00.000000000,ACC00129,ACC00204,6501.43,CASH,AU,DE
T0000157,2025-01-23 13:43:00.000000000,ACC00011,ACC00121,308.76,CASH,CA,IN
T0001349,2025-01-23 13:46:00.000000000,ACC00185,ACC00098,1423.65,CARD,AU,IN
T0003430,2025-01-23 13:48:00.000000000,ACC00249,ACC00032,359.9,CASH,GB,US
T0002783,2025-01-23 13:49:00.000000000,ACC00200,ACC00258,2708.23,ACH,US,CA
T0003029,2025-01-23 13:50:00.000000000,ACC00218,ACC00203,2107.46,WIRE,IN,DE
T0003693,2025-01-23 13:53:00.000000000,ACC00270,ACC00186,769.29,WIRE,GB,GB
T0003703,2025-01-23 13:53:00.000000000,ACC00152,ACC00271,474.7,CARD,SG,CA
T0002182,2025-01-23 13:56:00.000000000,ACC00210,ACC00156,798.5,WIRE,DE,CA
T0000025,2025-01-23 14:14:00.000000000,ACC00001,ACC00295,733.23,CASH,IN,US
T0001463,2025-01-23 14:15:00.000000000,ACC00105,ACC00256,1994.17,CARD,IN,US
T0002852,2025-01-23 14:16:00.000000000,ACC00206,ACC00063,789.48,WIRE,SG,US
T0002935,2025-01-23 14:16:00.000000000,ACC00210,ACC00054,2015.93,WIRE,DE,SG
T0000278,2025-01-23 14:17:00.000000000,ACC00018,ACC00053,387.13,ACH,CA,US
T0003128,2025-01-23 14:19:00.000000000,ACC00227,ACC00087,471.09,ACH,CA,DE
T0001900,2025-01-23 14:20:00.000000000,ACC00136,ACC00159,1955.96,WIRE,CA,GB
T0001663,2025-01-23 14:20:00.000000000,ACC00246,ACC00119,979.05,ACH,US,US
T0002411,2025-01-23 14:21:00.000000000,ACC00106,ACC00174,1327.03,WIRE,DE,CA
T0002480,2025-01-23 14:25:00.000000000,ACC00212,ACC00179,535.05,WIRE,IN,GB
T0003865,2025-01-23 14:25:00.000000000,ACC00008,ACC00287,82.38,CARD,DE,AU
T0002346,2025-01-23 14:37:00.000000000,ACC00169,ACC00020,286.6,WIRE,DE,CA
T0000963,2025-01-23 14:40:00.000000000,ACC00067,ACC00008,136.19,ACH,CA,DE
T0001225,2025-01-23 14:42:00.000000000,ACC00118,ACC00090,1797.73,CARD,AU,SG
T0002644,2025-01-23 15:14:00.000000000,ACC00259,ACC00191,1789.63,CASH,GB,SG
T0004012,2025-01-23 15:16:00.000000000,ACC00298,ACC00061,104.57,CRYPTO,GB,DE
T0003956,2025-01-23 15:16:00.000000000,ACC00293,ACC00133,190.12,ACH,AU,IN
T0002100,2025-01-23 15:18:00.000000000,ACC00150,ACC00127,885.18,WIRE,CA,IN
T0001886,2025-01-23 15:19:00.000000000,ACC00135,ACC00164,336.52,CARD,SG,GB
T0002067,2025-01-23 15:26:00.000000000,ACC00118,ACC00148,73.36,WIRE,AU,GB
T0001938,2025-01-23 15:28:00.000000000,ACC00138,ACC00147,432.35,WIRE,AU,IN
T0001376,2025-01-23 15:29:00.000000000,ACC00100,ACC00025,1600.36,ACH,IN,SG
T0001291,2025-01-23 15:40:00.000000000,ACC00095,ACC00130,173.61,WIRE,IN,CA
T0002337,2025-01-23 15:41:00.000000000,ACC00120,ACC00168,197.97,WIRE,DE,CA
T0003634,2025-01-23 15:49:00.000000000,ACC00264,ACC00228,1029.32,CARD,IN,GB
T0001179,2025-01-23 15:57:00.000000000,ACC00087,ACC00193,2964.49,ACH,DE,AU
T0004129,2025-01-23 16:00:00.000000000,ACC00098,ACC00243,9227.9,CASH,IN,IN
T0003152,2025-01-23 16:03:00.000000000,ACC00053,ACC00228,531.01,WIRE,US,GB
T0003136,2025-01-23 16:13:00.000000000,ACC00215,ACC00227,354.1,CASH,US,CA
T0000929,2025-01-23 16:15:00.000000000,ACC00167,ACC00066,807.52,CARD,GB,CA
T0002726,2025-01-23 16:16:00.000000000,ACC00009,ACC00197,1156.14,WIRE,US,US
T0002099,2025-01-23 16:21:00.000000000,ACC00150,ACC00176,75.47,ACH,CA,IN
T0001198,2025-01-23 16:23:00.000000000,ACC00257,ACC00088,2362.92,ACH,GB,GB
T0003696,2025-01-23 16:24:00.000000000,ACC00108,ACC00270,301.59,ACH,US,GB
T0003098,2025-01-23 16:26:00.000000000,ACC00078,ACC00224,537.26,ACH,CA,AU
T0002721,2025-01-23 16:42:00.000000000,ACC00196,ACC00232,945.86,WIRE,DE,IN
T0002908,2025-01-23 16:47:00.000000000,ACC00209,ACC00183,466.01,ACH,AU,AU
T0002149,2025-01-23 16:48:00.000000000,ACC00153,ACC00150,92.57,WIRE,DE,CA
T0003932,2025-01-23 17:03:00.000000000,ACC00026,ACC00292,2635.78,CARD,CA,AU
T0002789,2025-01-23 17:15:00.000000000,ACC00046,ACC00201,417.0,ACH,AU,US
T0000742,2025-01-23 17:26:00.000000000,ACC00053,ACC00114,86.42,ACH,US,CA
T0001905,2025-01-23 17:55:00.000000000,ACC00294,ACC00136,679.82,WIRE,SG,CA
T0000261,2025-01-23 18:41:00.000000000,ACC00017,ACC00287,456.0,ACH,CA,AU
T0001648,2025-01-23 18:41:00.000000000,ACC00220,ACC00118,750.32,ACH,CA,AU
T0003087,2025-01-23 18:51:00.000000000,ACC00061,ACC00223,507.21,ACH,DE,GB
T0000134,2025-01-23 18:56:00.000000000,ACC00009,ACC00255,1131.07,WIRE,US,IN
T0004070,2025-01-23 19:00:00.000000000,ACC00141,ACC00038,1904.55,ACH,AU,AU
T0000026,2025-01-23 19:07:00.000000000,ACC00001,ACC00008,80.49,WIRE,IN,DE
T0003344,2025-01-23 19:08:00.000000000,ACC00243,ACC00096,1144.03,WIRE,IN,GB
T0001385,2025-01-23 19:11:00.000000000,ACC00098,ACC00100,327.43,WIRE,IN,IN
T0002668,2025-01-23 19:22:00.000000000,ACC00073,ACC00193,99.46,CASH,SG,AU
T0003413,2025-01-23 20:08:00.000000000,ACC00259,ACC00247,956.27,CARD,GB,SG
T0000975,2025-01-23 20:20:00.000000000,ACC00048,ACC00069,548.6,ACH,CA,DE
T0004055,2025-01-23 21:00:00.000000000,ACC00198,ACC00038,557.1,WIRE,DE,AU
T0003981,2025-01-23 21:55:00.000000000,ACC00282,ACC00296,1625.88,CARD,AU,IN
T0004060,2025-01-23 22:00:00.000000000,ACC00066,ACC00038,2236.9,WIRE,CA,AU
T0003064,2025-01-24 05:27:00.000000000,ACC00164,ACC00221,386.79,WIRE,GB,US
T0002117,2025-01-24 05:31:00.000000000,ACC00151,ACC00012,425.98,ACH,AU,DE
T0003895,2025-01-24 06:26:00.000000000,ACC00289,ACC00168,725.88,ACH,AU,CA
T0000670,2025-01-24 06:28:00.000000000,ACC00020,ACC00048,99.88,CARD,CA,CA
T0003055,2025-01-24 06:29:00.000000000,ACC00119,ACC00220,550.55,WIRE,US,CA
T0000584,2025-01-24 06:45:00.000000000,ACC00041,ACC00104,268.88,ACH,CA,AU
T0000726,2025-01-24 07:21:00.000000000,ACC00052,ACC00106,756.73,WIRE,AU,DE
T0000015,2025-01-24 07:32:00.000000000,ACC00001,ACC00208,666.62,WIRE,IN,US
T0002677,2025-01-24 07:34:00.000000000,ACC00271,ACC00194,410.34,ACH,CA,DE
T0002548,2025-01-24 07:51:00.000000000,ACC00207,ACC00185,1048.37,ACH,CA,AU
T0001267,2025-01-24 07:57:00.000000000,ACC00248,ACC00093,438.79,WIRE,US,GB
T0001924,2025-01-24 08:18:00.000000000,ACC00131,ACC00138,638.74,CASH,US,AU
T0000954,2025-01-24 08:25:00.000000000,ACC00042,ACC00067,276.14,ACH,IN,CA
T0002975,2025-01-24 08:25:00.000000000,ACC00214,ACC00043,597.32,ACH,SG,US
T0003262,2025-01-24 08:32:00.000000000,ACC00263,ACC00236,204.46,ACH,IN,US
T0003117,2025-01-24 08:37:00.000000000,ACC00226,ACC00150,1971.29,CARD,SG,CA
T0003355,2025-01-24 08:42:00.000000000,ACC00244,ACC00179,313.3,ACH,AU,GB
T0003979,2025-01-24 08:56:00.000000000,ACC00296,ACC00124,129.56,CRYPTO,IN,IN
T0003760,2025-01-24 09:05:00.000000000,ACC00094,ACC00276,3436.64,WIRE,CA,AU
T0001715,2025-01-24 09:18:00.000000000,ACC00123,ACC00252,3223.72,ACH,AU,IN
T0003999,2025-01-24 09:19:00.000000000,ACC00034,ACC00297,280.44,CARD,DE,AU
T0001606,2025-01-24 09:24:00.000000000,ACC00116,ACC00259,433.24,CASH,GB,GB
T0000215,2025-01-24 09:31:00.000000000,ACC00014,ACC00251,116.58,ACH,DE,SG
T0001641,2025-01-24 09:33:00.000000000,ACC00118,ACC00088,509.34,ACH,AU,GB
T0003778,2025-01-24 09:39:00.000000000,ACC00104,ACC00278,1525.4,CASH,AU,CA
T0003792,2025-01-24 09:44:00.000000000,ACC00114,ACC00280,489.96,CARD,CA,DE
T0002205,2025-01-24 09:45:00.000000000,ACC00062,ACC00158,213.15,ACH,SG,US
T0002233,2025-01-24 09:47:00.000000000,ACC00065,ACC00160,2063.2,ACH,IN,DE
T0000426,2025-01-24 09:49:00.000000000,ACC00086,ACC00031,567.35,ACH,AU,AU
T0000799,2025-01-24 09:58:00.000000000,ACC00235,ACC00057,1098.65,WIRE,IN,CA
T0002867,2025-01-24 09:58:00.000000000,ACC00206,ACC00060,4414.17,WIRE,SG,AU
T0000652,2025-01-24 10:04:00.000000000,ACC00080,ACC00046,1182.91,ACH,SG,AU
T0002052,2025-01-24 10:05:00.000000000,ACC00049,ACC00146,965.62,CARD,GB,SG
T0003352,2025-01-24 10:14:00.000000000,ACC00244,ACC00085,641.02,WIRE,AU,GB
T0000036,2025-01-24 10:36:00.000000000,ACC00088,ACC00001,486.09,CARD,GB,IN
T0000507,2025-01-24 10:54:00.000000000,ACC00166,ACC00035,140.88,ACH,DE,DE
T0000415,2025-01-24 11:01:00.000000000,ACC00250,ACC00031,1146.39,WIRE,DE,AU
T0003435,2025-01-24 11:01:00.000000000,ACC00250,ACC00218,669.36,WIRE,DE,IN
T0003679,2025-01-24 11:02:00.000000000,ACC00105,ACC00268,2678.43,WIRE,IN,SG
T0000435,2025-01-24 11:07:00.000000000,ACC00177,ACC00031,1074.54,CRYPTO,IN,AU
T0003232,2025-01-24 11:08:00.000000000,ACC00234,ACC00073,494.94,ACH,DE,SG
T0000677,2025-01-24 11:10:00.000000000,ACC00296,ACC00049,764.18,ACH,IN,GB
T0002459,2025-01-24 11:12:00.000000000,ACC00177,ACC00092,208.85,CARD,IN,AU
T0002536,2025-01-24 11:12:00.000000000,ACC00184,ACC00003,415.04,ACH,GB,DE
T0001587,2025-01-24 11:18:00.000000000,ACC00246,ACC00115,775.17,ACH,US,GB
T0002362,2025-01-24 11:18:00.000000000,ACC00191,ACC00170,162.84,WIRE,SG,AU
T0002890,2025-01-24 11:29:00.000000000,ACC00207,ACC00168,216.09,WIRE,CA,CA
T0001040,2025-01-24 11:30:00.000000000,ACC00109,ACC00072,146.89,ACH,AU,CA
T0000478,2025-01-24 11:30:00.000000000,ACC00072,ACC00033,791.77,ACH,CA,SG
T0001985,2025-01-24 11:33:00.000000000,ACC00265,ACC00141,532.09,WIRE,IN,AU
T0003459,2025-01-24 11:36:00.000000000,ACC00251,ACC00097,1985.77,ACH,SG,US
T0003709,2025-01-24 11:41:00.000000000,ACC00162,ACC00272,314.8,ACH,GB,GB
T0002943,2025-01-24 11:47:00.000000000,ACC00156,ACC00212,824.58,ACH,CA,IN
T0002154,2025-01-24 11:49:00.000000000,ACC00039,ACC00154,149.1,WIRE,DE,GB
T0000843,2025-01-24 11:51:00.000000000,ACC00059,ACC00289,289.06,WIRE,IN,AU
T0003033,2025-01-24 11:52:00.000000000,ACC00219,ACC00150,200.11,CASH,US,CA
T0002385,2025-01-24 11:56:00.000000000,ACC00087,ACC00172,922.19,CASH,DE,CA
T0000194,2025-01-24 11:58:00.000000000,ACC00013,ACC00008,555.3,WIRE,IN,DE
T0001009,2025-01-24 12:01:00.000000000,ACC00071,ACC00104,1294.71,ACH,US,AU
T0000034,2025-01-24 12:06:00.000000000,ACC00001,ACC00091,54.73,WIRE,IN,SG
T0002471,2025-01-24 12:08:00.000000000,ACC00178,ACC00108,481.37,CARD,DE,US
T0001103,2025-01-24 12:08:00.000000000,ACC00054,ACC00079,623.16,ACH,SG,US
T0003599,2025-01-24 12:09:00.000000000,ACC00260,ACC00223,127.51,CARD,IN,GB
T0002645,2025-01-24 12:21:00.000000000,ACC00191,ACC00291,837.46,ACH,SG,AU
T0001328,2025-01-24 12:27:00.000000000,ACC00097,ACC00102,58.92,CASH,US,AU
T0000623,2025-01-24 12:30:00.000000000,ACC00186,ACC00044,1302.51,ACH,GB,GB
T0000283,2025-01-24 12:32:00.000000000,ACC00019,ACC00219,711.46,WIRE,SG,US
T0003264,2025-01-24 12:32:00.000000000,ACC00236,ACC00296,371.66,CARD,US,IN
T0000644,2025-01-24 12:43:00.000000000,ACC00045,ACC00092,172.34,CARD,DE,AU
T0002303,2025-01-24 12:56:00.000000000,ACC00165,ACC00007,95.75,WIRE,CA,IN
T0002129,2025-01-24 13:05:00.000000000,ACC00152,ACC00223,45.75,WIRE,SG,GB
T0000182,2025-01-24 13:06:00.000000000,ACC00012,ACC00296,424.55,ACH,DE,IN
T0001218,2025-01-24 13:07:00.000000000,ACC00003,ACC00089,143.92,ACH,DE,CA
T0000139,2025-01-24 13:10:00.000000000,ACC00157,ACC00009,481.21,ACH,US,US
T0000995,2025-01-24 13:10:00.000000000,ACC00070,ACC00279,147.55,ACH,US,SG
T0002993,2025-01-24 13:11:00.000000000,ACC00216,ACC00202,240.59,WIRE,DE,SG
T0001544,2025-01-24 13:19:00.000000000,ACC00113,ACC00135,423.64,CARD,GB,SG
T0001284,2025-01-24 13:26:00.000000000,ACC00002,ACC00094,302.94,WIRE,AU,CA
T0003327,2025-01-24 13:29:00.000000000,ACC00272,ACC00242,3166.84,CARD,GB,SG
T0000772,2025-01-24 13:32:00.000000000,ACC00093,ACC00055,1006.85,WIRE,GB,AU
T0003868,2025-01-24 13:40:00.000000000,ACC00287,ACC00027,402.35,CARD,AU,US
T0001814,2025-01-24 13:41:00.000000000,ACC00131,ACC00040,2215.34,WIRE,US,CA
T0000861,2025-01-24 13:48:00.000000000,ACC00060,ACC00264,219.81,CRYPTO,AU,IN
T0002301,2025-01-24 13:51:00.000000000,ACC00165,ACC00190,938.47,WIRE,CA,CA
T0001671,2025-01-24 13:55:00.000000000,ACC00042,ACC00120,848.09,ACH,IN,DE
T0002995,2025-01-24 13:56:00.000000000,ACC00216,ACC00027,373.1,CARD,DE,US
T0000827,2025-01-24 13:57:00.000000000,ACC00058,ACC00216,3836.47,ACH,CA,DE
T0001082,2025-01-24 14:02:00.000000000,ACC00076,ACC00299,399.79,WIRE,DE,US
T0000360,2025-01-24 14:15:00.000000000,ACC00102,ACC00027,64.13,ACH,AU,US
T0002720,2025-01-24 14:19:00.000000000,ACC00196,ACC00231,644.19,WIRE,DE,US
T0003813,2025-01-24 14:22:00.000000000,ACC00020,ACC00281,130.62,CARD,CA,US
T0003643,2025-01-24 14:27:00.000000000,ACC00265,ACC00061,480.9,ACH,IN,DE
T0002982,2025-01-24 14:34:00.000000000,ACC00215,ACC00199,1177.32,ACH,US,SG
T0002068,2025-01-24 14:44:00.000000000,ACC00148,ACC00004,2160.32,CARD,GB,SG
T0001794,2025-01-24 14:47:00.000000000,ACC00130,ACC00298,1604.84,WIRE,CA,GB
T0003322,2025-01-24 15:03:00.000000000,ACC00241,ACC00246,1590.09,ACH,IN,US
T0002316,2025-01-24 15:07:00.000000000,ACC00167,ACC00214,2280.34,WIRE,GB,SG
T0001708,2025-01-24 15:09:00.000000000,ACC00123,ACC00275,174.85,CRYPTO,AU,IN
T0000070,2025-01-24 15:10:00.000000000,ACC00004,ACC00109,271.6,WIRE,SG,AU
T0002449,2025-01-24 15:10:00.000000000,ACC00287,ACC00177,1080.8,WIRE,AU,IN
T0001265,2025-01-24 15:12:00.000000000,ACC00213,ACC00093,1022.26,CARD,GB,GB
T0000851,2025-01-24 15:13:00.000000000,ACC00060,ACC00242,1365.83,WIRE,AU,SG
T0001525,2025-01-24 15:22:00.000000000,ACC00261,ACC00112,638.4,CRYPTO,CA,IN
T0000682,2025-01-24 15:25:00.000000000,ACC00049,ACC00233,872.66,ACH,GB,DE
T0002319,2025-01-24 15:25:00.000000000,ACC00167,ACC00218,235.02,ACH,GB,IN
T0003996,2025-01-24 15:28:00.000000000,ACC00297,ACC00058,1490.25,ACH,AU,CA
T0000439,2025-01-24 15:30:00.000000000,ACC00106,ACC00032,1154.76,WIRE,DE,US
T0001627,2025-01-24 15:34:00.000000000,ACC00026,ACC00117,2094.52,WIRE,CA,IN
T0003952,2025-01-24 15:36:00.000000000,ACC00293,ACC00000,730.81,WIRE,AU,IN
T0003755,2025-01-24 15:36:00.000000000,ACC00193,ACC00276,629.02,ACH,AU,AU
T0004069,2025-01-24 16:00:00.000000000,ACC00128,ACC00038,1882.8,WIRE,SG,AU
T0000359,2025-01-24 16:10:00.000000000,ACC00206,ACC00027,7291.49,ACH,SG,US
T0002656,2025-01-24 16:11:00.000000000,ACC00192,ACC00257,317.89,WIRE,CA,GB
T0000655,2025-01-24 16:13:00.000000000,ACC00047,ACC00022,1221.34,WIRE,DE,US
T0003916,2025-01-24 16:21:00.000000000,ACC00060,ACC00291,530.95,CASH,AU,AU
T0003930,2025-01-24 16:26:00.000000000,ACC00157,ACC00292,757.29,CARD,US,AU
T0002308,2025-01-24 16:28:00.000000000,ACC00265,ACC00166,631.42,WIRE,IN,DE
T0003331,2025-01-24 16:33:00.000000000,ACC00243,ACC00011,2976.51,WIRE,IN,CA
T0002891,2025-01-24 16:38:00.000000000,ACC00207,ACC00022,506.93,WIRE,CA,US
T0000842,2025-01-24 16:40:00.000000000,ACC00022,ACC00059,2620.5,WIRE,US,IN
T0002817,2025-01-24 16:58:00.000000000,ACC00203,ACC00067,98.38,ACH,DE,CA
T0000344,2025-01-24 16:59:00.000000000,ACC00026,ACC00016,315.02,ACH,CA,AU
T0003621,2025-01-24 17:32:00.000000000,ACC00263,ACC00080,181.12,WIRE,IN,SG
T0000099,2025-01-24 17:34:00.000000000,ACC00006,ACC00052,213.82,ACH,SG,AU
T0000999,2025-01-24 17:45:00.000000000,ACC00147,ACC00070,1529.25,ACH,IN,US
T0001443,2025-01-24 17:52:00.000000000,ACC00104,ACC00100,236.88,ACH,AU,IN
T0001687,2025-01-24 18:05:00.000000000,ACC00121,ACC00006,2749.96,ACH,IN,SG
T0003379,2025-01-24 18:10:00.000000000,ACC00245,ACC00142,35.94,ACH,DE,DE
T0001313,2025-01-24 18:15:00.000000000,ACC00252,ACC00096,196.55,WIRE,IN,GB
T0000124,2025-01-24 18:17:00.000000000,ACC00241,ACC00008,1364.15,WIRE,IN,DE
T0001884,2025-01-24 18:23:00.000000000,ACC00135,ACC00281,830.36,ACH,SG,US
T0001109,2025-01-24 18:28:00.000000000,ACC00080,ACC00262,579.5,CARD,SG,DE
T0000095,2025-01-24 18:29:00.000000000,ACC00237,ACC00005,2470.21,WIRE,SG,SG
